publish_date,author_num,degree_avg,degree_med,title_word_num,body_word_num,word_num,image_num
1589601600.0,1,0.0,0,14,1138,1152,1
1589601600.0,1,0.0,0,29,490,519,1
1589601600.0,1,0.0,0,11,227,238,1
1589601600.0,0,0.0,0,9,1101,1110,1
1589601600.0,1,0.0,0,18,590,608,1
1589601600.0,1,0.0,0,15,567,582,1
1589601600.0,1,0.0,0,12,808,820,1
1589601600.0,0,0.0,0,6,273,279,1
1589601600.0,2,1.0,1,11,597,608,1
1589601600.0,2,1.0,1,16,1483,1499,1
1589601600.0,1,0.0,0,13,998,1011,1
1589601600.0,2,1.5,1,16,429,445,1
1589601600.0,2,1.0,1,9,1196,1205,1
1589601600.0,1,0.0,0,15,338,353,1
1589601600.0,0,0.0,0,23,853,876,1
1589601600.0,0,0.0,0,10,946,956,1
1589601600.0,1,0.0,0,22,814,836,1
1589601600.0,2,1.0,1,13,992,1005,1
1589601600.0,1,0.0,0,40,662,702,1
1589601600.0,1,0.0,0,10,619,629,1
1589601600.0,1,0.0,0,8,657,665,1
1589601600.0,1,0.0,0,16,1740,1756,1
1589601600.0,1,0.0,0,31,1174,1205,1
1589601600.0,1,0.0,0,13,241,254,1
1589601600.0,1,0.0,0,12,648,660,1
1589601600.0,1,2.0,2,10,517,527,1
1589601600.0,1,0.0,0,18,496,514,1
1589601600.0,1,0.0,0,20,486,506,1
1589601600.0,1,0.0,0,13,822,835,1
1589601600.0,1,0.0,0,29,942,971,1
1589601600.0,1,0.0,0,15,354,369,1
1589601600.0,1,0.0,0,31,1706,1737,1
1589601600.0,1,0.0,0,10,728,738,1
1589601600.0,3,2.0,2,13,806,819,1
1589601600.0,1,0.0,0,25,1406,1431,1
1589601600.0,1,0.0,0,11,469,480,1
1589601600.0,1,0.0,0,19,216,235,1
1589601600.0,1,0.0,0,16,505,521,1
1589601600.0,1,0.0,0,17,908,925,1
1589601600.0,1,1.0,1,11,1363,1374,1
1589601600.0,2,1.5,1,11,515,526,1
1589601600.0,1,0.0,0,8,1270,1278,1
1589601600.0,1,0.0,0,27,1616,1643,1
1589601600.0,3,2.0,2,21,346,367,1
1589601600.0,1,2.0,2,21,736,757,1
1589601600.0,1,0.0,0,10,872,882,1
1589601600.0,1,0.0,0,23,280,303,1
1589601600.0,1,0.0,0,9,963,972,1
1589601600.0,2,1.5,1,10,2062,2072,1
1589601600.0,1,0.0,0,19,155,174,1
1589688000.0,1,0.0,0,14,4074,4088,1
1589688000.0,4,3.0,3,13,1804,1817,1
1589688000.0,2,1.0,1,10,599,609,1
1589688000.0,2,1.0,1,7,122,129,1
1589688000.0,1,0.0,0,15,548,563,1
1589688000.0,1,0.0,0,13,1482,1495,1
1589688000.0,1,0.0,0,8,86,94,1
1589688000.0,0,0.0,0,10,238,248,1
1589688000.0,2,1.0,1,15,1046,1061,1
1589688000.0,1,0.0,0,7,577,584,1
1589688000.0,0,0.0,0,11,445,456,1
1589688000.0,1,0.0,0,16,1969,1985,1
1589688000.0,1,0.0,0,15,842,857,1
1589688000.0,1,0.0,0,10,1146,1156,1
1589688000.0,1,0.0,0,9,613,622,1
1589688000.0,2,1.0,1,13,312,325,1
1589688000.0,1,8.0,8,12,240,252,1
1589688000.0,1,0.0,0,18,2245,2263,1
1589688000.0,1,1.0,1,12,545,557,1
1589688000.0,0,0.0,0,9,106,115,1
1589688000.0,1,0.0,0,13,333,346,1
1589688000.0,1,0.0,0,12,490,502,1
1589688000.0,1,0.0,0,7,970,977,1
1589688000.0,0,0.0,0,12,881,893,1
1589688000.0,1,0.0,0,15,871,886,1
1589688000.0,1,0.0,0,15,1331,1346,1
1589688000.0,1,0.0,0,16,1419,1435,1
1589688000.0,1,0.0,0,6,602,608,1
1589688000.0,1,0.0,0,12,1117,1129,1
1589688000.0,1,0.0,0,10,602,612,1
1589688000.0,2,1.0,1,12,1442,1454,1
1589688000.0,1,0.0,0,11,1068,1079,1
1589688000.0,1,0.0,0,16,1038,1054,1
1589688000.0,0,0.0,0,5,642,647,1
1589688000.0,1,0.0,0,2,1296,1298,1
1589688000.0,0,0.0,0,10,320,330,1
1589688000.0,1,0.0,0,12,349,361,1
1589688000.0,0,0.0,0,12,96,108,1
1589688000.0,1,0.0,0,3,904,907,1
1589688000.0,1,0.0,0,15,307,322,1
1589688000.0,0,0.0,0,27,1049,1076,1
1589688000.0,1,0.0,0,11,425,436,1
1589774400.0,2,1.0,1,13,633,646,1
1589774400.0,1,0.0,0,10,1879,1889,1
1589774400.0,1,0.0,0,7,635,642,1
1589774400.0,1,0.0,0,16,346,362,1
1589774400.0,0,0.0,0,8,353,361,1
1589774400.0,1,8.0,8,12,261,273,1
1589774400.0,1,0.0,0,9,602,611,1
1589774400.0,2,1.0,1,14,806,820,1
1589774400.0,1,0.0,0,12,761,773,1
1589774400.0,1,0.0,0,14,736,750,1
1589774400.0,3,1.0,1,15,772,787,1
1589774400.0,0,0.0,0,10,635,645,1
1589774400.0,1,0.0,0,11,779,790,1
1589774400.0,1,0.0,0,14,508,522,1
1589774400.0,1,0.0,0,7,374,381,1
1589774400.0,1,1.0,1,20,1182,1202,1
1589774400.0,1,0.0,0,12,1008,1020,1
1589774400.0,1,0.0,0,11,358,369,1
1589774400.0,1,0.0,0,9,1614,1623,1
1589774400.0,1,0.0,0,15,1033,1048,1
1589774400.0,1,0.0,0,15,266,281,1
1589774400.0,2,1.0,1,13,1507,1520,1
1589774400.0,1,0.0,0,6,602,608,1
1589774400.0,2,1.0,1,13,512,525,1
1589774400.0,0,0.0,0,12,228,240,1
1589774400.0,2,1.0,1,9,761,770,1
1589774400.0,0,0.0,0,8,332,340,1
1589774400.0,1,0.0,0,13,1173,1186,1
1589774400.0,1,0.0,0,21,369,390,1
1589774400.0,1,0.0,0,13,602,615,1
1589774400.0,1,0.0,0,14,602,616,1
1589774400.0,0,0.0,0,6,95,101,1
1589774400.0,0,0.0,0,11,346,357,1
1589774400.0,1,0.0,0,19,506,525,1
1589774400.0,1,0.0,0,13,1105,1118,1
1589774400.0,1,0.0,0,16,401,417,1
1589774400.0,1,0.0,0,12,332,344,1
1589774400.0,1,0.0,0,6,895,901,1
1589774400.0,2,2.0,2,8,602,610,1
1589774400.0,3,2.0,2,11,752,763,1
1589774400.0,1,0.0,0,13,661,674,1
1589774400.0,0,0.0,0,9,679,688,1
1589774400.0,1,0.0,0,6,500,506,1
1589774400.0,0,0.0,0,7,1121,1128,1
1589774400.0,1,0.0,0,10,423,433,1
1589774400.0,2,1.0,1,9,993,1002,1
1589774400.0,3,2.0,2,12,1777,1789,1
1589774400.0,1,0.0,0,4,377,381,1
1589774400.0,1,2.0,2,12,430,442,1
1589774400.0,1,0.0,0,14,591,605,1
1589774400.0,0,0.0,0,11,399,410,1
1589774400.0,1,8.0,8,10,436,446,1
1589774400.0,2,1.0,1,10,602,612,1
1589774400.0,1,0.0,0,7,602,609,1
1589774400.0,1,0.0,0,13,737,750,1
1589774400.0,2,1.0,1,9,602,611,1
1589774400.0,1,0.0,0,6,563,569,1
1589774400.0,1,0.0,0,12,1491,1503,1
1589774400.0,0,0.0,0,11,306,317,1
1589774400.0,0,0.0,0,22,670,692,1
1589774400.0,1,0.0,0,10,280,290,1
1589774400.0,1,0.0,0,16,1022,1038,1
1589774400.0,1,0.0,0,9,272,281,1
1589774400.0,1,1.0,1,14,856,870,1
1589774400.0,0,0.0,0,11,96,107,1
1589774400.0,1,0.0,0,7,4022,4029,1
1589774400.0,1,0.0,0,15,562,577,1
1589774400.0,0,0.0,0,13,604,617,1
1589774400.0,0,0.0,0,7,535,542,1
1589774400.0,1,1.0,1,6,1971,1977,1
1589774400.0,2,1.0,1,7,1256,1263,1
1589774400.0,1,0.0,0,13,178,191,1
1589774400.0,1,0.0,0,9,1423,1432,1
1589774400.0,1,0.0,0,13,625,638,1
1589774400.0,0,0.0,0,7,444,451,1
1589774400.0,0,0.0,0,18,240,258,1
1589774400.0,0,0.0,0,13,759,772,1
1589774400.0,1,0.0,0,12,125,137,1
1589774400.0,0,0.0,0,22,4414,4436,1
1589774400.0,0,0.0,0,15,935,950,1
1589774400.0,0,0.0,0,4,1808,1812,1
1589774400.0,0,0.0,0,12,545,557,1
1589774400.0,0,0.0,0,11,993,1004,1
1589774400.0,1,0.0,0,4,1192,1196,1
1589774400.0,1,0.0,0,13,1663,1676,1
1589774400.0,0,0.0,0,13,241,254,1
1589774400.0,1,0.0,0,14,866,880,1
1589774400.0,1,0.0,0,15,1070,1085,1
1589774400.0,1,0.0,0,18,46,64,1
1589774400.0,1,0.0,0,13,291,304,1
1589774400.0,1,0.0,0,9,398,407,1
1589774400.0,1,0.0,0,12,27,39,1
1589774400.0,1,0.0,0,10,742,752,1
1589774400.0,1,0.0,0,9,84,93,1
1589774400.0,1,0.0,0,15,1368,1383,1
1589774400.0,1,1.0,1,15,863,878,1
1589774400.0,1,0.0,0,9,492,501,1
1589774400.0,3,2.0,2,14,2834,2848,1
1589774400.0,1,0.0,0,12,936,948,1
1589774400.0,1,0.0,0,8,583,591,1
1589774400.0,3,2.0,2,14,912,926,1
1589774400.0,5,4.0,4,14,102,116,1
1589774400.0,1,1.0,1,13,657,670,1
1589774400.0,1,0.0,0,20,1921,1941,1
1589774400.0,1,0.0,0,7,947,954,1
1589860800.0,0,0.0,0,18,1209,1227,1
1589860800.0,1,0.0,0,10,842,852,1
1589860800.0,1,0.0,0,13,434,447,1
1589860800.0,0,0.0,0,14,96,110,1
1589860800.0,1,0.0,0,4,1426,1430,1
1589860800.0,0,0.0,0,11,1054,1065,1
1589860800.0,0,0.0,0,8,40,48,1
1589860800.0,1,0.0,0,11,191,202,1
1589860800.0,1,0.0,0,9,93,102,1
1589860800.0,0,0.0,0,11,1229,1240,1
1589860800.0,1,0.0,0,5,1544,1549,1
1589860800.0,0,0.0,0,9,225,234,1
1589860800.0,1,0.0,0,11,1211,1222,1
1589860800.0,1,1.0,1,11,944,955,1
1589860800.0,0,0.0,0,7,28,35,1
1589860800.0,1,0.0,0,8,1068,1076,1
1589860800.0,1,0.0,0,7,1234,1241,1
1589860800.0,0,0.0,0,8,806,814,1
1589860800.0,0,0.0,0,13,638,651,1
1589860800.0,1,0.0,0,7,1431,1438,1
1589860800.0,1,0.0,0,11,449,460,1
1589860800.0,3,2.0,2,11,692,703,1
1589860800.0,1,0.0,0,13,375,388,1
1589860800.0,1,0.0,0,13,965,978,1
1589860800.0,1,0.0,0,11,666,677,1
1589860800.0,1,0.0,0,12,593,605,1
1589860800.0,1,0.0,0,15,1136,1151,1
1589860800.0,2,1.0,1,20,353,373,1
1589860800.0,1,0.0,0,15,184,199,1
1589860800.0,1,0.0,0,10,941,951,1
1589860800.0,1,0.0,0,16,775,791,1
1589860800.0,1,0.0,0,12,385,397,1
1589860800.0,0,0.0,0,11,408,419,1
1589860800.0,1,0.0,0,12,824,836,1
1589860800.0,1,0.0,0,15,1948,1963,1
1589860800.0,1,0.0,0,14,435,449,1
1589860800.0,2,1.0,1,15,1124,1139,1
1589860800.0,2,1.0,1,17,365,382,1
1589860800.0,1,0.0,0,10,319,329,1
1589860800.0,1,0.0,0,12,356,368,1
1589860800.0,1,0.0,0,10,244,254,1
1589860800.0,0,0.0,0,10,442,452,1
1589860800.0,1,0.0,0,10,217,227,1
1589860800.0,3,2.0,2,9,875,884,1
1589860800.0,2,1.0,1,8,7544,7552,1
1589860800.0,1,0.0,0,12,1535,1547,1
1589860800.0,0,0.0,0,15,477,492,1
1589860800.0,1,0.0,0,13,435,448,1
1589860800.0,1,0.0,0,9,755,764,1
1589860800.0,1,0.0,0,11,332,343,1
1589860800.0,1,0.0,0,11,332,343,1
1589860800.0,0,0.0,0,9,180,189,1
1589860800.0,2,1.0,1,11,568,579,1
1589860800.0,1,0.0,0,12,302,314,1
1589860800.0,0,0.0,0,8,505,513,1
1589860800.0,0,0.0,0,11,239,250,1
1589860800.0,2,1.0,1,12,294,306,1
1589860800.0,0,0.0,0,12,128,140,1
1589860800.0,0,0.0,0,13,93,106,1
1589860800.0,1,0.0,0,9,1006,1015,1
1589860800.0,1,0.0,0,8,879,887,1
1589860800.0,1,0.0,0,14,238,252,1
1589860800.0,1,0.0,0,11,778,789,1
1589860800.0,1,0.0,0,10,683,693,1
1589860800.0,1,0.0,0,14,661,675,1
1589860800.0,3,2.0,2,11,1832,1843,1
1589860800.0,1,0.0,0,20,1566,1586,1
1589860800.0,2,2.0,2,16,1339,1355,1
1589860800.0,1,0.0,0,11,648,659,1
1589860800.0,1,0.0,0,8,962,970,1
1589860800.0,3,2.3333333333333335,2,13,1003,1016,1
1589860800.0,1,0.0,0,9,815,824,1
1589860800.0,1,0.0,0,11,696,707,1
1589860800.0,1,0.0,0,12,425,437,1
1589860800.0,0,0.0,0,9,173,182,1
1589860800.0,1,0.0,0,14,541,555,1
1589860800.0,0,0.0,0,7,449,456,1
1589860800.0,1,0.0,0,12,732,744,1
1589860800.0,1,0.0,0,10,483,493,1
1589860800.0,0,0.0,0,12,340,352,1
1589860800.0,0,0.0,0,9,324,333,1
1589860800.0,2,1.0,1,11,362,373,1
1589860800.0,0,0.0,0,8,202,210,1
1589860800.0,1,0.0,0,9,379,388,1
1589860800.0,3,2.0,2,13,1010,1023,1
1589860800.0,2,1.0,1,10,447,457,1
1589860800.0,1,0.0,0,11,772,783,1
1589860800.0,1,0.0,0,10,467,477,1
1589860800.0,3,2.0,2,9,303,312,1
1589860800.0,0,0.0,0,9,363,372,1
1589860800.0,1,0.0,0,18,467,485,1
1589860800.0,1,0.0,0,12,520,532,1
1589860800.0,1,0.0,0,7,105,112,1
1589860800.0,0,0.0,0,11,624,635,1
1589860800.0,0,0.0,0,7,173,180,1
1589860800.0,2,1.0,1,13,412,425,1
1589860800.0,0,0.0,0,10,239,249,1
1589860800.0,2,1.0,1,12,227,239,1
1589860800.0,0,0.0,0,12,228,240,1
1589860800.0,0,0.0,0,6,889,895,1
1589860800.0,0,0.0,0,6,55,61,1
1589860800.0,1,0.0,0,5,602,607,1
1589860800.0,1,0.0,0,20,522,542,1
1589860800.0,1,0.0,0,13,595,608,1
1589860800.0,1,0.0,0,9,535,544,1
1589860800.0,1,0.0,0,11,492,503,1
1589860800.0,3,2.0,2,12,769,781,1
1589860800.0,0,0.0,0,9,556,565,1
1589860800.0,2,1.0,1,10,875,885,1
1589860800.0,2,1.0,1,9,588,597,1
1589860800.0,1,0.0,0,10,880,890,1
1589860800.0,1,0.0,0,14,621,635,1
1589860800.0,1,0.0,0,18,675,693,1
1589860800.0,2,1.5,1,7,602,609,1
1589860800.0,1,0.0,0,11,469,480,1
1589860800.0,1,0.0,0,7,1099,1106,1
1589860800.0,1,0.0,0,9,766,775,1
1589860800.0,2,1.0,1,12,430,442,1
1589860800.0,1,0.0,0,18,227,245,1
1589860800.0,1,0.0,0,3,602,605,1
1589860800.0,1,0.0,0,12,602,614,1
1589860800.0,1,0.0,0,8,1510,1518,1
1589860800.0,1,0.0,0,7,602,609,1
1589860800.0,1,0.0,0,9,602,611,1
1589860800.0,1,0.0,0,9,602,611,1
1589860800.0,1,0.0,0,15,701,716,1
1589860800.0,0,0.0,0,10,269,279,1
1589860800.0,0,0.0,0,9,263,272,1
1589860800.0,0,0.0,0,11,214,225,1
1589860800.0,0,0.0,0,6,220,226,1
1589860800.0,0,0.0,0,9,218,227,1
1589860800.0,1,0.0,0,12,697,709,1
1589860800.0,1,0.0,0,16,1345,1361,1
1589860800.0,1,0.0,0,18,486,504,1
1589860800.0,1,0.0,0,12,1288,1300,1
1589860800.0,1,0.0,0,9,549,558,1
1589860800.0,1,0.0,0,10,1215,1225,1
1589860800.0,1,0.0,0,10,818,828,1
1589860800.0,1,0.0,0,11,780,791,1
1589860800.0,1,0.0,0,19,743,762,1
1589947200.0,1,0.0,0,16,1147,1163,1
1589947200.0,1,0.0,0,5,1010,1015,1
1589947200.0,1,0.0,0,11,368,379,1
1589947200.0,0,0.0,0,4,1072,1076,1
1589947200.0,0,0.0,0,5,689,694,1
1589947200.0,0,0.0,0,9,183,192,1
1589947200.0,1,0.0,0,10,346,356,1
1589947200.0,2,1.5,1,12,620,632,1
1589947200.0,1,0.0,0,10,181,191,1
1589947200.0,1,0.0,0,16,1251,1267,1
1589947200.0,1,2.0,2,10,454,464,1
1589947200.0,1,0.0,0,17,513,530,1
1589947200.0,1,0.0,0,15,546,561,1
1589947200.0,0,0.0,0,14,572,586,1
1589947200.0,1,0.0,0,14,387,401,1
1589947200.0,3,3.0,2,14,1550,1564,1
1589947200.0,1,0.0,0,19,735,754,1
1589947200.0,3,2.0,2,8,601,609,1
1589947200.0,1,0.0,0,15,263,278,1
1589947200.0,1,0.0,0,13,1000,1013,1
1589947200.0,2,1.0,1,10,313,323,1
1589947200.0,0,0.0,0,13,96,109,1
1589947200.0,1,0.0,0,20,1567,1587,1
1589947200.0,0,0.0,0,19,522,541,1
1589947200.0,0,0.0,0,11,353,364,1
1589947200.0,1,0.0,0,4,747,751,1
1589947200.0,1,0.0,0,9,850,859,1
1589947200.0,2,1.0,1,13,813,826,1
1589947200.0,1,0.0,0,12,781,793,1
1589947200.0,0,0.0,0,11,1092,1103,1
1589947200.0,0,0.0,0,8,133,141,1
1589947200.0,1,0.0,0,11,1268,1279,1
1589947200.0,1,0.0,0,15,1224,1239,1
1589947200.0,1,1.0,1,15,407,422,1
1589947200.0,0,0.0,0,14,354,368,1
1589947200.0,0,0.0,0,18,581,599,1
1589947200.0,0,0.0,0,13,466,479,1
1589947200.0,0,0.0,0,12,1229,1241,1
1589947200.0,1,0.0,0,12,228,240,1
1589947200.0,1,0.0,0,10,228,238,1
1589947200.0,0,0.0,0,12,309,321,1
1589947200.0,1,0.0,0,13,678,691,1
1589947200.0,1,0.0,0,13,344,357,1
1589947200.0,1,0.0,0,27,960,987,1
1589947200.0,2,1.0,1,9,411,420,1
1589947200.0,0,0.0,0,10,738,748,1
1589947200.0,1,0.0,0,24,655,679,1
1589947200.0,1,0.0,0,12,390,402,1
1589947200.0,4,3.5,3,12,1002,1014,1
1589947200.0,1,0.0,0,10,3094,3104,1
1589947200.0,0,0.0,0,9,1033,1042,1
1589947200.0,1,0.0,0,10,602,612,1
1589947200.0,1,0.0,0,9,409,418,1
1589947200.0,1,0.0,0,10,602,612,1
1589947200.0,1,0.0,0,7,602,609,1
1589947200.0,1,0.0,0,13,754,767,1
1589947200.0,0,0.0,0,13,916,929,1
1589947200.0,1,0.0,0,15,324,339,1
1589947200.0,1,0.0,0,10,543,553,1
1589947200.0,1,0.0,0,11,1188,1199,1
1589947200.0,1,0.0,0,13,1074,1087,1
1589947200.0,2,1.0,1,16,483,499,1
1589947200.0,2,1.0,1,10,790,800,1
1589947200.0,1,1.0,1,5,602,607,1
1589947200.0,0,0.0,0,12,128,140,1
1589947200.0,1,0.0,0,10,1393,1403,1
1589947200.0,1,0.0,0,11,602,613,1
1589947200.0,1,0.0,0,12,231,243,1
1589947200.0,1,0.0,0,9,672,681,1
1589947200.0,1,0.0,0,7,2454,2461,1
1589947200.0,1,0.0,0,12,273,285,1
1589947200.0,2,1.0,1,19,2231,2250,1
1589947200.0,1,0.0,0,12,554,566,1
1589947200.0,2,2.5,2,10,3205,3215,1
1589947200.0,2,1.0,1,13,635,648,1
1589947200.0,2,1.0,1,12,615,627,1
1589947200.0,3,2.3333333333333335,2,12,2456,2468,1
1589947200.0,2,1.0,1,24,520,544,1
1589947200.0,1,0.0,0,13,313,326,1
1589947200.0,2,1.0,1,14,720,734,1
1589947200.0,3,2.3333333333333335,2,11,718,729,1
1589947200.0,1,0.0,0,10,229,239,1
1589947200.0,0,0.0,0,12,591,603,1
1589947200.0,1,0.0,0,16,808,824,1
1589947200.0,1,0.0,0,11,457,468,1
1589947200.0,0,0.0,0,10,852,862,1
1589947200.0,1,0.0,0,17,852,869,1
1589947200.0,1,0.0,0,14,1591,1605,1
1589947200.0,5,4.0,4,16,1615,1631,1
1589947200.0,1,0.0,0,17,876,893,1
1589947200.0,1,0.0,0,12,1461,1473,1
1589947200.0,0,0.0,0,15,343,358,1
1589947200.0,0,0.0,0,10,517,527,1
1589947200.0,2,2.0,2,12,675,687,1
1589947200.0,1,0.0,0,14,322,336,1
1589947200.0,1,0.0,0,16,1038,1054,1
1589947200.0,2,2.0,2,12,2457,2469,1
1590033600.0,0,0.0,0,14,1435,1449,1
1590033600.0,0,0.0,0,9,1466,1475,1
1590033600.0,1,0.0,0,13,498,511,1
1590033600.0,1,0.0,0,5,1409,1414,1
1590033600.0,1,0.0,0,10,2165,2175,1
1590033600.0,0,0.0,0,10,878,888,1
1590033600.0,1,0.0,0,15,421,436,1
1590033600.0,2,1.0,1,9,435,444,1
1590033600.0,2,1.0,1,14,266,280,1
1590033600.0,1,0.0,0,22,1221,1243,1
1590033600.0,1,0.0,0,8,1268,1276,1
1590033600.0,1,0.0,0,5,1525,1530,1
1590033600.0,1,0.0,0,6,933,939,1
1590033600.0,1,0.0,0,13,314,327,1
1590033600.0,1,0.0,0,13,2274,2287,1
1590033600.0,1,0.0,0,14,602,616,1
1590033600.0,1,0.0,0,11,360,371,1
1590033600.0,2,1.0,1,14,93,107,1
1590033600.0,8,7.0,7,11,336,347,1
1590033600.0,0,0.0,0,11,894,905,1
1590033600.0,1,0.0,0,10,452,462,1
1590033600.0,1,0.0,0,5,745,750,1
1590033600.0,1,0.0,0,15,1198,1213,1
1590033600.0,1,0.0,0,20,1228,1248,1
1590033600.0,1,0.0,0,23,592,615,1
1590033600.0,1,0.0,0,14,538,552,1
1590033600.0,0,0.0,0,15,1312,1327,1
1590033600.0,1,0.0,0,13,824,837,1
1590033600.0,1,0.0,0,12,667,679,1
1590033600.0,1,0.0,0,15,2350,2365,1
1590033600.0,1,0.0,0,25,728,753,1
1590033600.0,1,0.0,0,8,611,619,1
1590033600.0,0,0.0,0,17,1229,1246,1
1590033600.0,1,0.0,0,17,615,632,1
1590033600.0,0,0.0,0,12,352,364,1
1590033600.0,1,0.0,0,10,599,609,1
1590033600.0,0,0.0,0,14,1060,1074,1
1590033600.0,1,0.0,0,7,1058,1065,1
1590033600.0,1,0.0,0,12,668,680,1
1590033600.0,1,0.0,0,14,661,675,1
1590033600.0,0,0.0,0,14,640,654,1
1590033600.0,1,1.0,1,16,851,867,1
1590033600.0,1,0.0,0,8,1943,1951,1
1590033600.0,1,0.0,0,13,193,206,1
1590033600.0,0,0.0,0,18,1159,1177,1
1590033600.0,0,0.0,0,14,397,411,1
1590033600.0,1,0.0,0,11,7101,7112,1
1590033600.0,0,0.0,0,10,371,381,1
1590033600.0,2,1.0,1,11,799,810,1
1590033600.0,1,0.0,0,20,461,481,1
1590033600.0,0,0.0,0,15,453,468,1
1590033600.0,1,0.0,0,15,858,873,1
1590033600.0,1,1.0,1,11,343,354,1
1590033600.0,2,1.0,1,17,615,632,1
1590033600.0,1,0.0,0,15,1399,1414,1
1590033600.0,1,0.0,0,7,1161,1168,1
1590033600.0,2,1.0,1,10,993,1003,1
1590033600.0,1,0.0,0,13,340,353,1
1590033600.0,0,0.0,0,10,246,256,1
1590033600.0,1,0.0,0,7,554,561,1
1590033600.0,1,0.0,0,6,602,608,1
1590033600.0,1,1.0,1,8,602,610,1
1590033600.0,1,0.0,0,8,838,846,1
1590033600.0,1,0.0,0,10,858,868,1
1590033600.0,1,0.0,0,8,664,672,1
1590033600.0,1,0.0,0,10,924,934,1
1590033600.0,1,0.0,0,14,637,651,1
1590033600.0,1,0.0,0,11,602,613,1
1590033600.0,1,2.0,2,16,812,828,1
1590033600.0,1,0.0,0,7,618,625,1
1590033600.0,1,0.0,0,16,483,499,1
1590033600.0,1,0.0,0,12,926,938,1
1590033600.0,1,0.0,0,18,922,940,1
1590033600.0,1,0.0,0,10,535,545,1
1590033600.0,1,0.0,0,8,1736,1744,1
1590033600.0,0,0.0,0,13,343,356,1
1590033600.0,0,0.0,0,13,96,109,1
1590033600.0,1,0.0,0,13,795,808,1
1590033600.0,1,0.0,0,17,621,638,1
1590033600.0,0,0.0,0,8,41,49,1
1590033600.0,0,0.0,0,20,168,188,1
1590033600.0,0,0.0,0,11,519,530,1
1590033600.0,0,0.0,0,19,159,178,1
1590033600.0,1,0.0,0,15,633,648,1
1590033600.0,0,0.0,0,12,96,108,1
1590033600.0,0,0.0,0,10,49,59,1
1590033600.0,1,0.0,0,20,873,893,1
1590033600.0,0,0.0,0,16,736,752,1
1590033600.0,0,0.0,0,9,144,153,1
1590033600.0,0,0.0,0,8,487,495,1
1590033600.0,0,0.0,0,13,363,376,1
1590033600.0,0,0.0,0,15,919,934,1
1590120000.0,0,0.0,0,17,219,236,1
1590120000.0,0,0.0,0,16,532,548,1
1590120000.0,0,0.0,0,8,191,199,1
1590120000.0,0,0.0,0,11,96,107,1
1590120000.0,0,0.0,0,9,216,225,1
1590120000.0,1,0.0,0,15,979,994,1
1590120000.0,0,0.0,0,1,126,127,1
1590120000.0,0,0.0,0,12,4185,4197,1
1590120000.0,1,0.0,0,11,1528,1539,1
1590120000.0,1,0.0,0,14,734,748,1
1590120000.0,1,0.0,0,13,756,769,1
1590120000.0,0,0.0,0,16,615,631,1
1590120000.0,1,0.0,0,15,2908,2923,1
1590120000.0,0,0.0,0,13,508,521,1
1590120000.0,0,0.0,0,12,356,368,1
1590120000.0,1,0.0,0,9,288,297,1
1590120000.0,0,0.0,0,14,466,480,1
1590120000.0,0,0.0,0,14,1229,1243,1
1590120000.0,1,0.0,0,10,891,901,1
1590120000.0,0,0.0,0,16,318,334,1
1590120000.0,0,0.0,0,14,398,412,1
1590120000.0,1,0.0,0,10,533,543,1
1590120000.0,0,0.0,0,15,235,250,1
1590120000.0,0,0.0,0,11,198,209,1
1590120000.0,1,0.0,0,11,318,329,1
1590120000.0,0,0.0,0,7,383,390,1
1590120000.0,1,0.0,0,21,1158,1179,1
1590120000.0,0,0.0,0,7,1466,1473,1
1590120000.0,1,0.0,0,13,608,621,1
1590120000.0,1,0.0,0,10,535,545,1
1590120000.0,0,0.0,0,10,1656,1666,1
1590120000.0,2,1.0,1,10,361,371,1
1590120000.0,0,0.0,0,9,300,309,1
1590120000.0,0,0.0,0,19,411,430,1
1590120000.0,0,0.0,0,18,2853,2871,1
1590120000.0,2,1.0,1,17,1087,1104,1
1590120000.0,1,0.0,0,10,956,966,1
1590120000.0,1,0.0,0,14,596,610,1
1590120000.0,2,1.0,1,19,98,117,1
1590120000.0,0,0.0,0,12,621,633,1
1590120000.0,0,0.0,0,14,575,589,1
1590120000.0,0,0.0,0,14,831,845,1
1590120000.0,0,0.0,0,8,526,534,1
1590120000.0,1,0.0,0,12,1907,1919,1
1590120000.0,0,0.0,0,14,475,489,1
1590120000.0,0,0.0,0,10,463,473,1
1590120000.0,1,0.0,0,5,300,305,1
1590120000.0,0,0.0,0,12,96,108,1
1590120000.0,0,0.0,0,21,280,301,1
1590120000.0,0,0.0,0,13,96,109,1
1590120000.0,0,0.0,0,15,276,291,1
1590120000.0,0,0.0,0,21,328,349,1
1590120000.0,0,0.0,0,10,359,369,1
1590120000.0,1,0.0,0,16,1035,1051,1
1590120000.0,0,0.0,0,14,350,364,1
1590120000.0,0,0.0,0,14,402,416,1
1590120000.0,0,0.0,0,13,425,438,1
1590120000.0,0,0.0,0,8,2458,2466,1
1590120000.0,0,0.0,0,14,712,726,1
1590120000.0,0,0.0,0,9,482,491,1
1590120000.0,0,0.0,0,15,332,347,1
1590120000.0,1,0.0,0,5,983,988,1
1590120000.0,2,1.0,1,9,305,314,1
1590120000.0,0,0.0,0,14,237,251,1
1590120000.0,1,0.0,0,8,1461,1469,1
1590120000.0,0,0.0,0,11,96,107,1
1590120000.0,1,0.0,0,14,279,293,1
1590120000.0,1,0.0,0,16,922,938,1
